image_link,group_id,entity_name,entity_value,Extracted
https://m.media-amazon.com/images/I/71CaCOFKK3L.jpg,524635,item_weight,30.0 gram,"TM - ediLice Single Application Lice Formula Benefits 14DAYS PROTECTION 1 WASH 10min FORMULA Action 30 g W apledhl WINGS PHARMA ETEETLINENS MediLice fisseiant jt H & N  nin Snde  Bt - Removes Lice, à V - 30 Nymph, Nits& F WINGS Eggs Prevents MediLice Recurrence a v NS a a liefomu a à Wicial  a p Sage - - - ""Removeslice, Nymph, Nits& Eggs Prevents Recurrence 9"
https://m.media-amazon.com/images/I/51L8nen317L.jpg,278696,depth,2.5 inch,"MM 2-1/2"" max. / / AAN"
https://m.media-amazon.com/images/I/51OuyI1duzS.jpg,131797,depth,5.0 inch,* a S 4  ds ds & SSSNE 1 ESUE 1 &  SNOF S  S B 6 s /  F 6 s
https://m.media-amazon.com/images/I/51KEI6Bri8L.jpg,120219,height,27.0 centimetre,12.2cm
https://m.media-amazon.com/images/I/71to+PoTy9L.jpg,254449,item_weight,200.0 milligram,"DIRECTIONS: Adults: take 1 capsule per day, or as directed by a healthcare practitioner. CAUTIONS: Do not use if safety seal under cap is broken. Keep out of reach of children. NON MEDICINAL INGREDIENTS: vegetable-grade magnesium stearate, vegetable capsule. Vegan and GMO-free. No binders, fillers, artificial flavours, colours, preservatives, sweeteners, dairy, corn, soy, gluten, wheat, or yeast. MEDICINAL INGREDIENTS INGRÉDIENTS MÉDICINAUX Each capsule contains Chaque capsule contient Magnesium 200mg Magnésium Magnesium glycinate blend Mélange de glycinate de magnésium (glycine, magnesium oxide, (glycine, oxyde de magnésium, magnesium glycinate chelate) chélate de glycinate de magnésium) MODE D'EMPLO!: Adultes: prendre 1 capsule par jour ou selon l'avis d'un praticien de soins NATURALS orange de santé. MISES EN GARDE: Ne pas utiliser si le sceau sous le bouchon est brisé. Tenir hors de portée des enfants. INGRÉDIENTS NON MÉDICINAUX: stéarate de magnésium de grade végétal, capsule végétale. Convient aux végétaliens et sans OGM. Sans agents liants, agents de remplissage, arômes artificiels, colorants, agents de conservation, édulcorants, produits laitiers, mais, soya, gluten, blé ni levure."
https://m.media-amazon.com/images/I/71YkM1vA2dL.jpg,308856,item_weight,482 gram,Product Size Product weight:482G 122cm 12.5cm foreien IA OUpe heart 18cm
https://m.media-amazon.com/images/I/51f1QeE6QYL.jpg,648011,height,75.0 millimetre,"Abmessungen FW121 FW122/FW1225 FW151 FW152/ FW152S , 75 mm 75 mm 73 mm 101 mm FW151/FW152 FW152S 1016 mm 1560 mm FWI2/PW122/FWI225 830 mm 1260 mm"
https://m.media-amazon.com/images/I/81r0neFw-YL.jpg,297918,item_weight,100.0 gram,"Dark Chocolate G Nutrition Facts /o Nahrwertangaben 100g 45g Energy (kJ)/ Energie (kJ) 2375 kJ 1069 kJ Energy (kcal)/Energie (kcal) 572 kcal 257 kcal KLABELCO Fat/Fett. 41,3g 18,6g ofwhich saturates/ VEGAN davon gesâttigte Fettsauren 12,6g 5,7g Garboly.late/lahemhylate 32,4g 14,6g ofwhichsugars/davon Zucker 20,4g 9,2g Fiber/Ballaststoffe 5,5g 2,5g Protein/Eiweis 14,8g 6,7g GR-BIO-01 Salt/Salz. 0,50g 0,23g EU/non-EU Agriculture 45g=1 Serving /1 Portion EN Organic almond bar with chocolate, hazelnuts and peanuts. Ingre- dients: Dark chocolate 22% (cocoa mass 72%, coconut blossom sugar, cocoa butter), almonds 19%, hazelnuts1596, peanuts 13%, rice syrup, sunflower seeds, agave syrup, rice flour, sunflower oil, sea salt. May contain traces ofs sOy, milk, other nuts and sesame. May contain hard pieces of nutshells, fruit pits or stones. All ingredients, except sea salt, are from controlled organic cultivation. Manufactured in the EU. With ingredients from EU and non-EU. DE Bio-Mandelriegel mit Schokolade, Haselnussen und Erdnussen. Zutaten: Dunkle Schokolade 22% (Kakaomasse 72%, Kokosblutenzucker, Kakaobutter), Mandeln 19%, Haselnusse 15%, Erdnusse 13%, Reissirup, Sonnenblumenkerne, Agavendicksaft, Reismehl, Sonnenblumeno, Meersalz. Kann Spuren von Soja, Milch, anderen Schalenfruchten und Sesam enthalten. Trotz sorgfâltiger Kontrollen kann dieses Produkt harte Bestandteile wie Schalenreste, Fruchtkernreste oder Steine enthalten. Alle Zutaten, bis auf Meersalz, sind aus kontrolliert biologischem Anbau. Hergestellt in der EU. Mit Zutaten aus EU und nicht-EU. H-B-J-45a-2"
https://m.media-amazon.com/images/I/710+QRcBzTL.jpg,558374,item_weight,23.81 ounce,AIMOLA - CANDY 6 ABEA AAM & CHULBULIM HARD GAND asiCandies (Bonbons) 23.81 02/6750 MoI  /
https://m.media-amazon.com/images/I/51doQDVh9bL.jpg,725915,width,1.5 inch,"112"" - - -"
https://m.media-amazon.com/images/I/81LcD0EbquL.jpg,375816,item_weight,186.0 gram,Suggested Serving Présantation suggérée NESCAFÉ. - - D Dolçe Gusto CAPPUCCINO FECEE S 256 CAPPUCENO 8 8 186 9 CAPSULES OF ROAST AND GROUND COFFEE AND MILK MIX CAPSULES DE CAFÉ TORRÉFIÉ ET MOULU ET DE MÉLANGE DE LAIT
https://m.media-amazon.com/images/I/51UF8RuRxmL.jpg,478357,width,30.0 centimetre,- - SDEm 30cm
https://m.media-amazon.com/images/I/51XVYns3-BL.jpg,149159,width,19.0 centimetre,19cm 8cm 15cm 22cm 10cm 19cm
https://m.media-amazon.com/images/I/61Rqd5m9MzL.jpg,993359,item_weight,10.0 gram,a 1 1 1 1 1 - - 3 3 3 3 1 3 - - 8 e C & - 9 8 8 9 8 VINITBEE
https://m.media-amazon.com/images/I/618jf3VcOdL.jpg,638301,depth,1.0 metre,ED0: 30 : N P 118km lal R DRIVE MODE PWR km/h #143 km ECO NORMAL CHG SPORT MODE DRIVE halten : SNOW READY 0 20 40 60 48% Lv1 (4 6'c 0.0 kWh/100km 4951 km
https://m.media-amazon.com/images/I/71Vlaa08lQL.jpg,318770,wattage,66.0 watt,hg Fa st Data Transmission Tmstert files in seconds C 4 / -  Kene 0 - S A  - - do 1 / / fA A  9 de $ a / / A -  / / / : :  W  A - do  fA A -  -
https://m.media-amazon.com/images/I/61rzPIXxy5L.jpg,459516,item_weight,10 gram,"asope 33033o mne sodeesses asor srdgorio droodoss isoor. dado deerpdeege :e E AEas, apsaces sao. eoxis, Srezss Es 0DCdF xpsaysa ADS. nFd gedisperss (aoeorexpacbs sootoodg aeo wsacarboe aseb3s) Bo Here msoro aos soospoor dab mo1000 2 tsnbis edso a xeacbos. Composition : Each 10g contains Satavari (Asparagus racemosus) 2.00 gm Ela (Ekettaria cardmomum) 0.08 gm Sarkara (Sucrose) QS. Indication : Useful for all age groups. Helps to... -boost immunity erelieve fotigue and improve working capacity. -Natural Galactogogue. (Increases Secretion of milk in Lactating mothers) Dosage: 1 to 2 teaspoonful twice daily with milk or water or as advised by the physician. a TV :  3y a afi a faa aHcT4al MPRTARETHET aar #T TurCRI ar4eua a A, AChI 31f2 Tdit E 2 # Waradl WRT EA # wrepfrs 14  A a HI3IT aar - CTHETUEI bove HEIT : 142 2 THE fn ta AR zu 4T 4r a TA a AT ffdrryres a URINITRI"
https://m.media-amazon.com/images/I/71VvFufDQyL.jpg,273748,item_weight,0.46 kilogram,a 4 ) Weight: 0.46kg 16cm 21cm *10cm 16cm 10cm 21cm 0 6 1 a Compare with 6.1 inch cell phone pro & magazine
https://m.media-amazon.com/images/I/61sOkQwkFAS.jpg,523149,item_weight,2.5 gram,ABOUT PRODUCT NFORMATION SIZE  0.2cm NAME: Sakura SERIES: Ring METAL: 925 sterling silver MATERIAL: Plated platinum SIZE: 0.2cm (around) WEIGHT: 2.5g (around) The size oft the product is measured manually. There may be some errors. Please take the actual product ast thestandard.
https://m.media-amazon.com/images/I/81OFyxQHqTL.jpg,407921,item_weight,148.0 gram,Handheld and Portable € ABCDEKGN TTTT TL No battery No ink Simple Weighs required required Operation 148g 1. 09 - V - Co - (0 - 0
https://m.media-amazon.com/images/I/612vRUx2qTL.jpg,521308,height,35.0 inch,"Length 1 - 114"" A Length 2-9 92"" Height 35"" 35"" width"
https://m.media-amazon.com/images/I/61CJESj9xyL.jpg,221399,maximum_weight_recommendation,200 kilogram,Hanging Accessories PATIOFY Included COMFORT! AT YOUR DOOR STEP Weight Loading Capacity upto 200 Kgs High Strenght Stainless Steel 360 Degree Rotating Spring Hook 4 Ft Chain &2 SHook
https://m.media-amazon.com/images/I/513dFWz-+FL.jpg,244283,height,4.3 inch,120° 270° 180° 90°  C 0.8in $ (C4)) Towion 12.2in 4.3in
https://m.media-amazon.com/images/I/71fxPTzkAZL.jpg,709627,item_weight,0.46 pound,PRODUCT DETAILS - L 00 41 1200mAh 6S1P 22.2V 120C Capacity Configuration Voltage Discharge Rate VOMIC - -V HIGH DISCHARGE 38mm l200 120G (1.4 inch) mAh 651P 22.2V 26.64WH : 38mm (1.4 inch) 76mm (4.2 inch) 2099 JST-XHR-7P XT 60 Soft Case Weight (0.46lb)
https://m.media-amazon.com/images/I/518EhSmGD-L.jpg,648011,height,80.0 millimetre,50mm/2in 80mm/3.15in
https://m.media-amazon.com/images/I/71j7ac3fd2L.jpg,254449,item_weight,200.0 milligram,Softbear mg 99 Potassium Citrate POTASSIUM. mg MAGNESIUM 200 Magnesium L-Threonate HIGH ABSORPTION SAMIR mg SUGARI FRE 400 Magnesium Citrate DAPEY Leg Cramps & Muscle & Immune The Updated Formula 60 GUMMIES 305 SERVINGS - STRAWBERRYF FLAVOR
https://m.media-amazon.com/images/I/81mJAzjpAoS.jpg,396159,item_weight,12.0 gram,"e :  a SINCE 1876 PPOR. Germ Buster 12Antimicrobial Bar Mops 16"" X 19"" D. 9 ANTIMICROBIAL FIGHTS BACTERIA UPTOR0WASHES ANTI-ODOR MULTI-SURFACE 4 a  V 5 - a - - ge  MG S AS S5 - S  1 Features  A  CS - SILVADUR TM Antimicrobial Freshness Protection  à da aisn Atechnologyfrom <DUPONT y"
https://m.media-amazon.com/images/I/61F-nZjw5pL.jpg,931247,width,4.0 foot,TABLECLOTH SIZE - - 4FT Length Tablecloth Size Guide Table Shape Size Wide Length Rectangle One Size 2.5ft/76cm 4ft/122cm * Please allows 0.5inch-linch differs because oft the manual measurement
https://m.media-amazon.com/images/I/712Yh2iwW+L.jpg,881883,item_weight,2.0 ton,00 owA Simple Installation Steps 1.Hang the shower çurtain ring 2.Hang the shower curtain 3.Installation is complete. on the pole. on the shower curtain ring.
https://m.media-amazon.com/images/I/516B3hXD16L.jpg,916768,depth,9.0 inch,q a a  S 9 Inch / 22.9 cm
https://m.media-amazon.com/images/I/61hr1gcL80L.jpg,523149,item_weight,14.0 gram,B IZ Electroplating O* NTE process High quality fine steel - A BRIE . - a  A 9lg 6  - - 0a 7 VB * TIYNVS Men *EU*E High polished Weight:14g
https://m.media-amazon.com/images/I/618gi8GZT7L.jpg,358166,depth,14.0 metre,Download on the App Store ANDROID APP ON Ricis Google - play all 9:14AM Free jump 1 Counts 216 Time consumed 01:31 Consumpltion (kcal) 15.17
https://m.media-amazon.com/images/I/61Bit63fSOL.jpg,492950,height,26.5 centimetre,SIZING SPECIFICATION 1.18inch/3cm YOU CAN WRAP 37 DUMPLINGS AT A TIME
https://m.media-amazon.com/images/I/51cyULrdh3L.jpg,734280,width,33.0 centimetre,"ADJUSTABLE LENGIH LED DOG COLLAR G I E LE € 1 Size Collar Neck Circumference Range S 28-40cm (11""-15.7"") M 33-50cm(13-19.77 - 48-60cm (19""-23.6"") Tips: Measure the circumference of pet's neck. It should be snug enough to fit 2 fingers between dog's neck & their collar."
https://m.media-amazon.com/images/I/51yem48y8+L.jpg,524117,height,19.5 centimetre,32 cm 23.5 cm 19.5 cm
